"","athlete_full_name","discipline_title","event_title","slug_game","participant_type","medal_type","athletes","rank_equal","rank_position","country_name","country_code","country_3_letter_code","athlete_url.x","value_unit","value_type","athlete_url.y","games_participations","first_game","athlete_year_birth","athlete_medals","first_olympic_year","age","male_female","gold","silver","bronze"
"3629","Jean Charlotte Spencer","Gymnastics Artistic","individual all-round women","tokyo-1964","Athlete","","","","78","New Zealand","NZ","NZL","https://olympics.com/en/athletes/jean-charlotte-spencer","66.365","POINTS","https://olympics.com/en/athletes/jean-charlotte-spencer",1,"Tokyo 1964",1940,"",1964,24,"female",0,0,0
"3630","Jean Cronstedt","Gymnastics Artistic","individual all-round men","rome-1960","Athlete","","","","105","Sweden","SE","SWE","https://olympics.com/en/athletes/jean-cronstedt","100.25","POINTS","https://olympics.com/en/athletes/jean-cronstedt",1,"Rome 1960",1932,"",1960,28,"male",0,0,0
"3631","Jean Gounot","Gymnastics Artistic","individual all-round men","amsterdam-1928","Athlete","","","","39","France","FR","FRA","https://olympics.com/en/athletes/jean-gounot","216.750","POINTS","https://olympics.com/en/athletes/jean-gounot",3,"Antwerp 1920",1894,"


2

S



1

B

",1920,26,"male",0,0,0
"3632","Jean Gounot","Gymnastics Artistic","rope climbing men","paris-1924","Athlete","","","True","6","France","FR","FRA","https://olympics.com/en/athletes/jean-gounot","8400","TIME","https://olympics.com/en/athletes/jean-gounot",3,"Antwerp 1920",1894,"


2

S



1

B

",1920,26,"male",0,0,0
"3633","Jean Gounot","Gymnastics Artistic","Sidehorse vault men","paris-1924","Athlete","SILVER","","True","2","France","FR","FRA","https://olympics.com/en/athletes/jean-gounot","9.930","POINTS","https://olympics.com/en/athletes/jean-gounot",3,"Antwerp 1920",1894,"


2

S



1

B

",1920,26,"male",0,1,0
"3634","Jean Gounot","Gymnastics Artistic","vault men","amsterdam-1928","Athlete","","","","75","France","FR","FRA","https://olympics.com/en/athletes/jean-gounot","21.250","POINTS","https://olympics.com/en/athletes/jean-gounot",3,"Antwerp 1920",1894,"


2

S



1

B

",1920,26,"male",0,0,0
"3635","Jean Gounot","Gymnastics Artistic","pommel horse men","paris-1924","Athlete","","","","27","France","FR","FRA","https://olympics.com/en/athletes/jean-gounot","17.300","POINTS","https://olympics.com/en/athletes/jean-gounot",3,"Antwerp 1920",1894,"


2

S



1

B

",1920,26,"male",0,0,0
"3636","Jean Gounot","Gymnastics Artistic","parallel bars men","paris-1924","Athlete","","","","25","France","FR","FRA","https://olympics.com/en/athletes/jean-gounot","20.15","POINTS","https://olympics.com/en/athletes/jean-gounot",3,"Antwerp 1920",1894,"


2

S



1

B

",1920,26,"male",0,0,0
"3637","Jean Gounot","Gymnastics Artistic","parallel bars men","amsterdam-1928","Athlete","","","True","51","France","FR","FRA","https://olympics.com/en/athletes/jean-gounot","42.75","POINTS","https://olympics.com/en/athletes/jean-gounot",3,"Antwerp 1920",1894,"


2

S



1

B

",1920,26,"male",0,0,0
"3638","Jean Gounot","Gymnastics Artistic","vault men","paris-1924","Athlete","","","","18","France","FR","FRA","https://olympics.com/en/athletes/jean-gounot","9.000","POINTS","https://olympics.com/en/athletes/jean-gounot",3,"Antwerp 1920",1894,"


2

S



1

B

",1920,26,"male",0,0,0
"3639","Jean Gounot","Gymnastics Artistic","individual all-round men","antwerp-1920","Athlete","BRONZE","","","3","France","FR","FRA","https://olympics.com/en/athletes/jean-gounot","87.45","POINTS","https://olympics.com/en/athletes/jean-gounot",3,"Antwerp 1920",1894,"


2

S



1

B

",1920,26,"male",0,0,1
"3640","Jean Gounot","Gymnastics Artistic","horizontal bar men","paris-1924","Athlete","","","","6","France","FR","FRA","https://olympics.com/en/athletes/jean-gounot","19.043","POINTS","https://olympics.com/en/athletes/jean-gounot",3,"Antwerp 1920",1894,"


2

S



1

B

",1920,26,"male",0,0,0
"3641","Jean Gounot","Gymnastics Artistic","horizontal bar men","amsterdam-1928","Athlete","","","True","14","France","FR","FRA","https://olympics.com/en/athletes/jean-gounot","54.25","POINTS","https://olympics.com/en/athletes/jean-gounot",3,"Antwerp 1920",1894,"


2

S



1

B

",1920,26,"male",0,0,0
"3642","Jean Gounot","Gymnastics Artistic","rings men","amsterdam-1928","Athlete","","","True","47","France","FR","FRA","https://olympics.com/en/athletes/jean-gounot","47.75","POINTS","https://olympics.com/en/athletes/jean-gounot",3,"Antwerp 1920",1894,"


2

S



1

B

",1920,26,"male",0,0,0
"3643","Jean Gounot","Gymnastics Artistic","pommel horse men","amsterdam-1928","Athlete","","","True","24","France","FR","FRA","https://olympics.com/en/athletes/jean-gounot","50.75","POINTS","https://olympics.com/en/athletes/jean-gounot",3,"Antwerp 1920",1894,"


2

S



1

B

",1920,26,"male",0,0,0
"3644","Jean Gounot","Gymnastics Artistic","rings men","paris-1924","Athlete","","","","19","France","FR","FRA","https://olympics.com/en/athletes/jean-gounot","19.730","POINTS","https://olympics.com/en/athletes/jean-gounot",3,"Antwerp 1920",1894,"


2

S



1

B

",1920,26,"male",0,0,0
"3645","Jean Gounot","Gymnastics Artistic","individual all-round men","paris-1924","Athlete","","","","8","France","FR","FRA","https://olympics.com/en/athletes/jean-gounot","105.153","POINTS","https://olympics.com/en/athletes/jean-gounot",3,"Antwerp 1920",1894,"


2

S



1

B

",1920,26,"male",0,0,0
"3646","Jean Guillou","Gymnastics Artistic","individual all-round men","melbourne-1956","Athlete","","","","46","France","FR","FRA","https://olympics.com/en/athletes/jean-guillou","106.65","POINTS","https://olympics.com/en/athletes/jean-guillou",2,"Helsinki 1952",1931,"",1952,21,"male",0,0,0
"3647","Jean Guillou","Gymnastics Artistic","parallel bars men","melbourne-1956","Athlete","","","True","41","France","FR","FRA","https://olympics.com/en/athletes/jean-guillou","17.95","POINTS","https://olympics.com/en/athletes/jean-guillou",2,"Helsinki 1952",1931,"",1952,21,"male",0,0,0
"3648","Jean Guillou","Gymnastics Artistic","pommel horse men","melbourne-1956","Athlete","","","True","38","France","FR","FRA","https://olympics.com/en/athletes/jean-guillou","17.85","POINTS","https://olympics.com/en/athletes/jean-guillou",2,"Helsinki 1952",1931,"",1952,21,"male",0,0,0
"3649","Jean Guillou","Gymnastics Artistic","individual all-round men","helsinki-1952","Athlete","","","","106","France","FR","FRA","https://olympics.com/en/athletes/jean-guillou","100.05","POINTS","https://olympics.com/en/athletes/jean-guillou",2,"Helsinki 1952",1931,"",1952,21,"male",0,0,0
"3650","Jean Guillou","Gymnastics Artistic","horizontal bar men","melbourne-1956","Athlete","","","","28","France","FR","FRA","https://olympics.com/en/athletes/jean-guillou","18.50","POINTS","https://olympics.com/en/athletes/jean-guillou",2,"Helsinki 1952",1931,"",1952,21,"male",0,0,0
"3651","Jean Guillou","Gymnastics Artistic","rings men","helsinki-1952","Athlete","","","True","142","France","FR","FRA","https://olympics.com/en/athletes/jean-guillou","15.85","POINTS","https://olympics.com/en/athletes/jean-guillou",2,"Helsinki 1952",1931,"",1952,21,"male",0,0,0
"3652","Jean Guillou","Gymnastics Artistic","vault men","helsinki-1952","Athlete","","","True","142","France","FR","FRA","https://olympics.com/en/athletes/jean-guillou","16.90","POINTS","https://olympics.com/en/athletes/jean-guillou",2,"Helsinki 1952",1931,"",1952,21,"male",0,0,0
"3653","Jean Guillou","Gymnastics Artistic","floor exercises men","helsinki-1952","Athlete","","","True","98","France","FR","FRA","https://olympics.com/en/athletes/jean-guillou","17.10","POINTS","https://olympics.com/en/athletes/jean-guillou",2,"Helsinki 1952",1931,"",1952,21,"male",0,0,0
"3654","Jean Guillou","Gymnastics Artistic","parallel bars men","helsinki-1952","Athlete","","","True","49","France","FR","FRA","https://olympics.com/en/athletes/jean-guillou","18.30","POINTS","https://olympics.com/en/athletes/jean-guillou",2,"Helsinki 1952",1931,"",1952,21,"male",0,0,0
"3655","Jean Guillou","Gymnastics Artistic","floor exercises men","melbourne-1956","Athlete","","","","44","France","FR","FRA","https://olympics.com/en/athletes/jean-guillou","17.85","POINTS","https://olympics.com/en/athletes/jean-guillou",2,"Helsinki 1952",1931,"",1952,21,"male",0,0,0
"3656","Jean Guillou","Gymnastics Artistic","rings men","melbourne-1956","Athlete","","","True","46","France","FR","FRA","https://olympics.com/en/athletes/jean-guillou","16.60","POINTS","https://olympics.com/en/athletes/jean-guillou",2,"Helsinki 1952",1931,"",1952,21,"male",0,0,0
"3657","Jean Guillou","Gymnastics Artistic","pommel horse men","helsinki-1952","Athlete","","","True","118","France","FR","FRA","https://olympics.com/en/athletes/jean-guillou","15.45","POINTS","https://olympics.com/en/athletes/jean-guillou",2,"Helsinki 1952",1931,"",1952,21,"male",0,0,0
"3658","Jean Guillou","Gymnastics Artistic","horizontal bar men","helsinki-1952","Athlete","","","","118","France","FR","FRA","https://olympics.com/en/athletes/jean-guillou","16.45","POINTS","https://olympics.com/en/athletes/jean-guillou",2,"Helsinki 1952",1931,"",1952,21,"male",0,0,0
"3659","Jean Guillou","Gymnastics Artistic","vault men","melbourne-1956","Athlete","","","True","50","France","FR","FRA","https://olympics.com/en/athletes/jean-guillou","17.90","POINTS","https://olympics.com/en/athletes/jean-guillou",2,"Helsinki 1952",1931,"",1952,21,"male",0,0,0
"3660","Jean Gutweninger","Gymnastics Artistic","Sidehorse vault men","paris-1924","Athlete","","","True","46","Switzerland","CH","SUI","https://olympics.com/en/athletes/jean-gutweninger","8.500","POINTS","https://olympics.com/en/athletes/jean-gutweninger",1,"Paris 1924",1892,"


2

S



1

B

",1924,32,"male",0,0,0
"3661","Jean Gutweninger","Gymnastics Artistic","rings men","paris-1924","Athlete","","","","32","Switzerland","CH","SUI","https://olympics.com/en/athletes/jean-gutweninger","17.846","POINTS","https://olympics.com/en/athletes/jean-gutweninger",1,"Paris 1924",1892,"


2

S



1

B

",1924,32,"male",0,0,0
"3662","Jean Gutweninger","Gymnastics Artistic","individual all-round men","paris-1924","Athlete","","","","14","Switzerland","CH","SUI","https://olympics.com/en/athletes/jean-gutweninger","102.342","POINTS","https://olympics.com/en/athletes/jean-gutweninger",1,"Paris 1924",1892,"


2

S



1

B

",1924,32,"male",0,0,0
"3663","Jean Gutweninger","Gymnastics Artistic","vault men","paris-1924","Athlete","","","","23","Switzerland","CH","SUI","https://olympics.com/en/athletes/jean-gutweninger","8.370","POINTS","https://olympics.com/en/athletes/jean-gutweninger",1,"Paris 1924",1892,"


2

S



1

B

",1924,32,"male",0,0,0
"3664","Jean Gutweninger","Gymnastics Artistic","parallel bars men","paris-1924","Athlete","","","","8","Switzerland","CH","SUI","https://olympics.com/en/athletes/jean-gutweninger","21.26","POINTS","https://olympics.com/en/athletes/jean-gutweninger",1,"Paris 1924",1892,"


2

S



1

B

",1924,32,"male",0,0,0
"3665","Jean Gutweninger","Gymnastics Artistic","pommel horse men","paris-1924","Athlete","SILVER","","","2","Switzerland","CH","SUI","https://olympics.com/en/athletes/jean-gutweninger","21.130","POINTS","https://olympics.com/en/athletes/jean-gutweninger",1,"Paris 1924",1892,"


2

S



1

B

",1924,32,"male",0,1,0
"3666","Jean Gutweninger","Gymnastics Artistic","horizontal bar men","paris-1924","Athlete","SILVER","","","2","Switzerland","CH","SUI","https://olympics.com/en/athletes/jean-gutweninger","19.236","POINTS","https://olympics.com/en/athletes/jean-gutweninger",1,"Paris 1924",1892,"


2

S



1

B

",1924,32,"male",0,1,0
"3667","Jean Gutweninger","Gymnastics Artistic","rope climbing men","paris-1924","Athlete","","","True","35","Switzerland","CH","SUI","https://olympics.com/en/athletes/jean-gutweninger","9800","TIME","https://olympics.com/en/athletes/jean-gutweninger",1,"Paris 1924",1892,"


2

S



1

B

",1924,32,"male",0,0,0
"3668","Jean Jaillard","Gymnastics Artistic","individual all-round men","rome-1960","Athlete","","","","81","France","FR","FRA","https://olympics.com/en/athletes/jean-jaillard","105.65","POINTS","https://olympics.com/en/athletes/jean-jaillard",1,"Rome 1960",1931,"",1960,29,"male",0,0,0
"3669","Jean Kugeler","Gymnastics Artistic","pommel horse men","helsinki-1952","Athlete","","","","138","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-kugeler","14.20","POINTS","https://olympics.com/en/athletes/jean-kugeler",3,"Berlin 1936",1910,"",1936,26,"male",0,0,0
"3670","Jean Kugeler","Gymnastics Artistic","individual all-round men","berlin-1936","Athlete","","","","45","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-kugeler","100.068","POINTS","https://olympics.com/en/athletes/jean-kugeler",3,"Berlin 1936",1910,"",1936,26,"male",0,0,0
"3671","Jean Kugeler","Gymnastics Artistic","vault men","berlin-1936","Athlete","","","True","31","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-kugeler","17.200","POINTS","https://olympics.com/en/athletes/jean-kugeler",3,"Berlin 1936",1910,"",1936,26,"male",0,0,0
"3672","Jean Kugeler","Gymnastics Artistic","parallel bars men","london-1948","Athlete","","","True","53","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-kugeler","34.80","POINTS","https://olympics.com/en/athletes/jean-kugeler",3,"Berlin 1936",1910,"",1936,26,"male",0,0,0
"3673","Jean Kugeler","Gymnastics Artistic","parallel bars men","berlin-1936","Athlete","","","True","42","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-kugeler","16.834","POINTS","https://olympics.com/en/athletes/jean-kugeler",3,"Berlin 1936",1910,"",1936,26,"male",0,0,0
"3674","Jean Kugeler","Gymnastics Artistic","horizontal bar men","helsinki-1952","Athlete","","","","121","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-kugeler","16.30","POINTS","https://olympics.com/en/athletes/jean-kugeler",3,"Berlin 1936",1910,"",1936,26,"male",0,0,0
"3675","Jean Kugeler","Gymnastics Artistic","individual all-round men","london-1948","Athlete","","","True","42","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-kugeler","214.00","POINTS","https://olympics.com/en/athletes/jean-kugeler",3,"Berlin 1936",1910,"",1936,26,"male",0,0,0
"3676","Jean Kugeler","Gymnastics Artistic","rings men","helsinki-1952","Athlete","","","True","104","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-kugeler","17.15","POINTS","https://olympics.com/en/athletes/jean-kugeler",3,"Berlin 1936",1910,"",1936,26,"male",0,0,0
"3677","Jean Kugeler","Gymnastics Artistic","floor exercises men","london-1948","Athlete","","","True","38","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-kugeler","36.10","POINTS","https://olympics.com/en/athletes/jean-kugeler",3,"Berlin 1936",1910,"",1936,26,"male",0,0,0
"3678","Jean Kugeler","Gymnastics Artistic","pommel horse men","london-1948","Athlete","","","","56","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-kugeler","34.20","POINTS","https://olympics.com/en/athletes/jean-kugeler",3,"Berlin 1936",1910,"",1936,26,"male",0,0,0
"3679","Jean Kugeler","Gymnastics Artistic","horizontal bar men","london-1948","Athlete","","","","56","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-kugeler","34.60","POINTS","https://olympics.com/en/athletes/jean-kugeler",3,"Berlin 1936",1910,"",1936,26,"male",0,0,0
"3680","Jean Kugeler","Gymnastics Artistic","horizontal bar men","berlin-1936","Athlete","","","","52","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-kugeler","16.567","POINTS","https://olympics.com/en/athletes/jean-kugeler",3,"Berlin 1936",1910,"",1936,26,"male",0,0,0
"3681","Jean Kugeler","Gymnastics Artistic","vault men","helsinki-1952","Athlete","","","True","107","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-kugeler","17.70","POINTS","https://olympics.com/en/athletes/jean-kugeler",3,"Berlin 1936",1910,"",1936,26,"male",0,0,0
"3682","Jean Kugeler","Gymnastics Artistic","floor exercises men","helsinki-1952","Athlete","","","True","170","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-kugeler","14.20","POINTS","https://olympics.com/en/athletes/jean-kugeler",3,"Berlin 1936",1910,"",1936,26,"male",0,0,0
"3683","Jean Kugeler","Gymnastics Artistic","vault men","london-1948","Athlete","","","True","36","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-kugeler","37.00","POINTS","https://olympics.com/en/athletes/jean-kugeler",3,"Berlin 1936",1910,"",1936,26,"male",0,0,0
"3684","Jean Kugeler","Gymnastics Artistic","floor exercises men","berlin-1936","Athlete","","","True","64","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-kugeler","15.900","POINTS","https://olympics.com/en/athletes/jean-kugeler",3,"Berlin 1936",1910,"",1936,26,"male",0,0,0
"3685","Jean Kugeler","Gymnastics Artistic","pommel horse men","berlin-1936","Athlete","","","","61","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-kugeler","15.700","POINTS","https://olympics.com/en/athletes/jean-kugeler",3,"Berlin 1936",1910,"",1936,26,"male",0,0,0
